353.0 2607.0 5.0 349.0 7237.0 0.0 12.0 1485.0 263.809777449 276.5 2405.0 2420.84226045 0.114968814969 -14.0 91.0 746.355041322 -0.145833333333 3.03333333333 0.38060893373 0.333333333333 -0.00980505805754 0.0942760942761 -0.043771043771 0.0410391046014 -0.0167865707434 -0.015587529976 0.230482244024 1.0
283.0 2490.0 0.0 190.0 5206.0 0.0 9.0 522.0 88.9723914116 203.0 2314.0 2322.88721207 0.0877268798617 7.0 56.0 112.626865672 0.0134099616858 1.94444444444 0.118246391435 0.179487179487 0.00120866787533 0.171568627451 0.0 0.0391855551287 0.0448717948718 0.0 0.149827122551 1.0
255.0 2503.0 37.0 424.0 5425.0 1.0 0.0 783.0 133.008170914 171.5 1995.5 2002.85608569 0.0859433725883 -42.0 77.0 780.70245153 -1.86666666667 3.66666666667 1.43543187635 0.0 -0.025974025974 -1.52873563218 -0.597701149425 0.0160368663594 0.00531511009871 0.0 0.242764976959 1.0
437.0 2724.0 16.0 466.0 4765.0 0.0 18.0 261.0 37.1799375467 287.0 2548.0 2564.11251703 0.112637362637 -14.0 112.0 490.632088148 -0.777777777778 2.33333333333 0.272424747546 0.0 -0.0393358876117 -0.0171568627451 0.0 0.0856243441763 0.0 -0.0343915343915 0.0793284365163 1.0
248.0 2542.0 28.0 73.0 7633.0 0.0 6.0 1602.0 211.836860277 168.0 2262.0 2268.23014705 0.0742705570292 -42.0 168.0 2309.16929236 -0.875 3.58974358974 1.0269516375 -0.233333333333 -0.00271392081737 -0.204678362573 0.0 0.0224027250098 -0.0221169036335 -0.0102685624013 0.165858771125 1.0
171.0 2685.0 16.0 229.0 3205.0 0.0 24.0 591.0 122.283858464 101.5 1150.5 1154.96861429 0.0882225119513 -21.0 182.0 2886.8 -0.466666666667 3.26666666667 1.07092476766 0.0 -0.00886437908497 0.137254901961 0.0 0.238689547582 -0.0988700564972 -0.110169491525 0.110452418097 1.0
227.0 2464.0 21.0 289.0 6973.0 0.0 9.0 1500.0 144.791684203 161.0 1729.0 1736.47977241 0.0931174089069 -7.0 21.0 42.3358624622 -0.583333333333 1.75 0.215476525347 0.583333333333 -0.000633744855967 0.486111111111 0.180555555556 0.0103255413739 -0.00388888888889 -0.00722222222222 0.258138534347 1.0
199.0 2516.0 6.0 253.0 3751.0 0.0 24.0 1047.0 216.774228926 101.5 2379.0 2381.16426355 0.0426649852879 -14.0 70.0 428.5 -0.291666666667 1.75 0.240274827719 0.292810457516 -0.0705761316872 0.4375 0.0 0.0511863503066 -0.0332383665717 0.0 0.280725139963 1.0
178.0 2503.0 0.0 577.0 2716.0 0.0 6.0 1194.0 157.312634544 84.0 2418.0 2419.45861713 0.0347394540943 7.0 21.0 18.6875 0.00586264656616 2.33333333333 0.232383549307 0.933333333333 -0.0122558922559 0.141414141414 0.0 0.0729013254786 1.02083333333 0.270833333333 0.0176730486009 1.0
290.0 2555.0 6.0 229.0 5266.0 0.0 3.0 2691.0 465.666979192 206.5 2418.0 2426.80165032 0.0854011579818 -14.0 105.0 1239.2 -0.583333333333 5.0 2.19404439039 1.03703703704 -0.0448937908497 0.206751054852 0.0 0.0450056969237 -0.00747863247863 0.0 0.53323205469 1.0
269.0 2490.0 17.0 94.0 4189.0 0.0 3.0 1032.0 208.092461718 196.0 2431.0 2438.88847634 0.0806252570958 -77.0 161.0 2370.70402893 -1.71111111111 21.0 14.0460572419 -0.0606375606376 0.00398955050118 -0.549019607843 -0.254901960784 0.0365242301265 -0.030303030303 0.0 0.330866555264 1.0
255.0 2542.0 0.0 43.0 4924.0 0.0 18.0 501.0 111.185090615 175.0 2093.0 2100.30331143 0.0836120401338 0.0 140.0 801.119375 0.0 1.20202020202 0.0825053515747 0.0972222222222 -0.0239316239316 0.104868913858 -0.0486891385768 0.054224207961 0.0267175572519 -0.0165394402036 0.159626320065 1.0
206.0 2438.0 0.0 658.0 6949.0 0.0 6.0 1155.0 224.010454206 112.0 2223.0 2225.81962432 0.0503823661718 0.0 56.0 195.468315972 0.0 3.5 0.389555949045 0.17922705314 -0.00661938534279 0.886666666667 -0.26 0.0215858396892 0.0232172470978 0.0 0.173550151101 1.0
297.0 2581.0 0.0 229.0 3826.0 0.0 6.0 600.0 109.150256039 227.5 2457.0 2467.50992906 0.0925925925926 7.0 56.0 151.418898122 0.0127504553734 5.44444444444 0.993507789882 0.388888888889 -0.0228625541126 0.39837398374 0.0 0.0321484579195 0.0583333333333 0.0 0.219550444328 1.0
227.0 2516.0 3.0 229.0 9445.0 0.0 21.0 1824.0 273.159746799 147.0 2093.0 2098.15585694 0.0702341137124 -7.0 84.0 282.82245489 -0.259259259259 1.64705882353 0.126043741994 0.274509803922 -0.00499235778841 0.282828282828 -0.19696969697 0.0209634727369 -0.00820152314001 -0.0152314001172 0.180730545262 1.0
290.0 2438.0 0.0 37.0 3733.0 0.0 18.0 549.0 100.091386814 199.5 2132.0 2141.31367389 0.093574108818 0.0 14.0 10.609375 0.0 0.583333333333 0.018686147612 0.259259259259 -0.000639138844504 0.182291666667 0.0 0.0514331636753 0.0230263157895 0.0 0.244307527458 1.0
227.0 2568.0 2.0 322.0 11743.0 0.0 6.0 1848.0 237.53482771 133.0 2717.0 2720.25329703 0.048951048951 -7.0 77.0 217.638263889 -0.259259259259 3.20833333333 0.427076014393 0.186965811966 -0.00435729847495 0.65625 0.135416666667 0.00817508302819 0.00320073159579 0.00594421582076 0.186238610236 1.0
248.0 2568.0 1.0 1066.0 8866.0 0.0 21.0 2280.0 303.338314335 171.5 2340.0 2346.27625185 0.0732905982906 -7.0 21.0 15.2565741417 -0.0030701754386 1.0 0.0368795482808 0.291666666667 -0.00203977409277 0.12962962963 0.0 0.0243627340402 0.0166666666667 0.0 0.189487931423 1.0
283.0 2542.0 25.0 109.0 10450.0 0.0 21.0 2313.0 321.629727165 192.5 2756.0 2762.71465229 0.069847605225 -14.0 147.0 1197.61694336 -0.424242424242 5.66666666667 0.851586342597 0.0952777777778 -0.00648148148148 2.1592039801 0.905472636816 0.0192344497608 -0.0109631949883 0.0 0.366602870813 1.0
276.0 2555.0 5.0 172.0 3286.0 14.0 0.0 390.0 33.2274125058 150.5 2951.0 2954.83523229 0.0509996611318 -7.0 14.0 13.3622653124 -2.33333333333 2.33333333333 0.418138132331 0.466666666667 0.00468106995885 0.269230769231 0.166666666667 0.0237370663421 0.424242424242 0.19696969697 0.0200852099817 1.0
213.0 2594.0 0.0 22.0 4819.0 0.0 3.0 1089.0 82.9580908348 115.5 1397.5 1402.26477528 0.0826475849732 0.0 28.0 16.5046252158 0.0 4.66666666667 0.658498234965 0.777777777778 2.26576127475e-18 0.777777777778 0.0 0.013073251712 0.0 0.0 0.00498028636647 1.0
220.0 2516.0 0.0 172.0 3865.0 0.0 12.0 1272.0 240.838286252 122.5 2327.0 2330.22214606 0.0526428878384 0.0 49.0 185.802289282 0.0 2.33333333333 0.469728351936 0.291666666667 -0.000134408602151 0.666666666667 0.0 0.0271668822768 0.0207407407407 0.00962962962963 0.349288486417 1.0
381.0 2555.0 0.0 445.0 2560.0 0.0 9.0 1206.0 220.66692453 301.0 2431.0 2449.56363461 0.123817359111 7.0 35.0 77.1875 0.00580431177446 1.66666666667 0.197484449353 0.583333333333 -0.0165214233842 0.111111111111 0.0 0.123046875 0.494949494949 0.262626262626 0.038671875 1.0
332.0 2581.0 0.0 109.0 4834.0 0.0 12.0 543.0 96.8867994265 227.5 2073.5 2085.94307209 0.109717868339 0.0 98.0 316.418300654 0.0 4.2 0.551791243631 0.179487179487 -0.00907407407407 0.0942760942761 -0.043771043771 0.0614398014067 0.0167865707434 -0.0103916866507 0.258791890774 1.0
360.0 2607.0 0.0 436.0 4477.0 0.0 39.0 696.0 87.6265908255 248.5 2470.0 2482.46898269 0.100607287449 0.0 28.0 54.4475725366 0.0 0.666666666667 0.0259195346436 0.145833333333 -0.0114942528736 0.202898550725 -0.0628019323671 0.0462363189636 0.0129270544783 0.0 0.241903060085 1.0
255.0 2555.0 0.0 370.0 2959.0 0.0 3.0 342.0 29.2457598957 161.0 2457.0 2462.26927853 0.0655270655271 0.0 14.0 1.80734644109 0.0 2.33333333333 0.405427172834 0.583333333333 -0.00628019323671 0.717948717949 0.333333333333 0.0131801284218 0.222222222222 0.0 0.0425819533626 1.0
248.0 2516.0 0.0 1024.0 4000.0 0.0 24.0 459.0 94.6456021165 168.0 1176.5 1188.43436924 0.142796430089 0.0 28.0 36.26 0.0 0.549019607843 0.0178340120286 0.233333333333 -0.0032634032634 0.0882882882883 0.0 0.13875 0.302469135802 0.0 0.0405 1.0
213.0 2529.0 25.0 229.0 8002.0 0.0 18.0 1395.0 340.107476813 122.5 1274.0 1279.87587289 0.0961538461538 -28.0 98.0 1008.90347633 -1.16666666667 4.27777777778 1.70598545202 0.0026455026455 -0.0259259259259 -0.299145299145 0.333333333333 0.0146213446638 0.00737812911726 -0.0102766798419 0.474256435891 1.0
178.0 2529.0 64.0 484.0 17518.0 0.0 6.0 1797.0 296.442281707 38.5 1599.0 1599.46342565 0.0240775484678 -70.0 70.0 757.446587979 -5.25 11.6666666667 4.46175372285 0.0 -0.0661938534279 -2.26041666667 -0.135416666667 0.00548007763443 0.00552922590837 -0.00513428120063 0.144537047608 1.0
297.0 2451.0 28.0 442.0 7705.0 0.0 33.0 1035.0 178.347296122 213.5 2262.0 2272.05331143 0.0943854995579 -161.0 189.0 3172.80403277 -3.1568627451 3.01960784314 1.10106864809 -0.0376344086022 -0.0034030140982 -2.33333333333 -0.672413793103 0.0225827384815 0.00298380221654 -0.00554134697357 0.30447761194 1.0
192.0 2555.0 16.0 61.0 2983.0 0.0 3.0 594.0 113.340035681 101.5 2275.0 2277.26310513 0.0446153846154 -35.0 105.0 1645.24172303 -4.66666666667 5.0 3.31796233366 -0.233333333333 -0.0280448717949 -0.729166666667 -0.270833333333 0.0321823667449 -0.0305010893246 -0.0283224400871 0.307743881998 1.0
318.0 2503.0 9.0 226.0 7117.0 0.0 15.0 1044.0 133.426440586 227.5 2015.0 2027.80207367 0.112903225806 -7.0 49.0 133.800503206 -0.333333333333 2.72222222222 0.293576319329 0.291666666667 -0.000843116433642 0.978494623656 0.0 0.0130673036392 -0.00510576221736 0.00948212983224 0.192637347197 1.0
164.0 2594.0 0.0 43.0 2803.0 3.0 0.0 204.0 29.38866304 101.5 1469.0 1472.50237691 0.069094622192 0.0 14.0 5.00591715976 0.0 2.33333333333 0.272934584715 0.259259259259 0.000744997871435 0.217054263566 0.0 0.046022119158 0.207407407407 0.0 0.0481626828398 1.0
290.0 2516.0 2.0 253.0 6823.0 0.0 24.0 981.0 270.090544714 217.0 2171.0 2181.81804924 0.0999539382773 -14.0 77.0 433.295898438 -0.291666666667 1.60416666667 0.196487506197 0.114379084967 -0.00836320191159 0.0473773265651 -0.0439932318105 0.0866187893888 -0.0203488372093 -0.0377906976744 0.151253114466 1.0
227.0 2451.0 36.0 421.0 9034.0 6.0 0.0 1239.0 199.663808347 140.0 2405.0 2409.07139786 0.0582120582121 -42.0 42.0 348.894398531 -1.06060606061 0.875 0.207713416172 0.233333333333 -0.00413311862587 0.7 0.0 0.00996236440115 -0.00904392764858 0.0 0.1713526677 1.0
346.0 2542.0 2.0 424.0 12673.0 0.0 6.0 5565.0 696.701180626 248.5 2392.0 2404.87343742 0.103887959866 -7.0 21.0 28.969926487 -0.106060606061 1.16666666667 0.0745703703645 0.233333333333 -0.00353535353535 0.65625 0.0 0.00757515978853 0.0 0.0 0.482442989032 1.0
290.0 2581.0 0.0 13.0 3652.0 0.0 24.0 474.0 82.7299921431 210.0 2431.0 2440.05348302 0.0863842040313 7.0 49.0 92.9236 0.0147679324895 0.960784313725 0.0410335597017 0.213888888889 0.000442661241712 0.565656565657 0.131313131313 0.0542168674699 0.108527131783 0.0 0.0706462212486 1.0
241.0 2542.0 27.0 619.0 9268.0 0.0 21.0 1191.0 232.312421589 168.0 2535.0 2540.56076487 0.0662721893491 -77.0 161.0 1203.95061728 -0.733333333333 6.70833333333 0.892363904378 0.0424242424242 -0.0059302704464 0.0248888888889 0.0 0.121385412171 -0.00872817955112 0.0 0.25960293483 1.0
199.0 2594.0 16.0 124.0 3085.0 0.0 18.0 591.0 97.026652661 101.5 2327.0 2329.21258154 0.0436183927804 -91.0 154.0 3297.3123141 -1.59649122807 3.42222222222 1.38192706184 -0.0518518518519 -0.00763636363636 -1.4358974359 -0.0666666666667 0.063209076175 -0.1 0.0619047619048 0.0680713128039 1.0
206.0 2451.0 6.0 3688.0 15412.0 2.0 0.0 6852.0 910.087234323 94.5 1410.5 1413.66208834 0.0669975186104 -14.0 28.0 53.661117717 -0.311111111111 2.33333333333 0.167387262377 0.291666666667 -0.0116938616939 0.408333333333 0.216666666667 0.00778614066961 -0.220125786164 0.0817610062893 0.0103166363872 1.0
395.0 2568.0 4.0 523.0 6985.0 0.0 33.0 2052.0 489.511475223 220.5 2457.0 2466.87438878 0.0897435897436 -14.0 182.0 2420.71484375 -0.106060606061 1.78431372549 0.255270567604 0.0343137254902 -0.118954248366 0.0484988452656 0.0200153964588 0.185969935576 -0.00924092409241 -0.0042904290429 0.433786685755 1.0
220.0 2516.0 3.0 346.0 3778.0 0.0 15.0 1773.0 283.822225267 126.0 2197.0 2200.61014266 0.0573509330906 -35.0 112.0 781.277777778 -0.274509803922 3.26666666667 0.476448667024 0.594135802469 -0.0411764705882 0.838541666667 0.0 0.0508205399682 -0.0144255538382 0.0133951571355 0.513763896241 1.0
220.0 2581.0 14.0 34.0 3322.0 0.0 12.0 1227.0 199.992882105 143.5 2158.0 2162.76587961 0.0664967562558 -7.0 42.0 253.402892562 -0.333333333333 3.5 0.673735475437 0.550925925926 -0.00678294573643 0.729166666667 -0.541666666667 0.0288982540638 -0.0264150943396 -0.0163522012579 0.239313666466 1.0
262.0 2503.0 20.0 127.0 5347.0 0.0 27.0 807.0 125.731400004 178.5 2190.5 2197.76079226 0.081488244693 -21.0 252.0 1661.01694915 -0.466666666667 5.25 0.688448638365 0.12962962963 -0.0109195402299 0.752688172043 0.0 0.0347858612306 -0.142276422764 0.0 0.0460071067889 1.0
325.0 2542.0 0.0 1162.0 10015.0 1.0 0.0 2511.0 324.898223991 252.0 2184.0 2198.49039115 0.115384615385 0.0 28.0 28.7529352355 0.0 1.0 0.0696567560237 0.291666666667 3.58908305375e-19 0.4375 0.0 0.00958562156765 0.0143855322647 -0.00534319769831 0.242935596605 1.0
283.0 2555.0 85.0 13.0 6133.0 4.0 0.0 1068.0 72.6261745137 217.0 2054.0 2065.43094777 0.10564751704 -14.0 84.0 126.820987654 -2.33333333333 7.0 1.57354269369 0.583333333333 -0.000728407908429 0.933333333333 0.0 0.00733735529105 -0.373333333333 -0.173333333333 0.0122289254851 1.0
